@relation 'winequality-red-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-R5,8-precision6'

@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides {'\'(-inf-0.0605]\'','\'(0.0605-0.0675]\'','\'(0.0675-0.0725]\'','\'(0.0725-0.0755]\'','\'(0.0755-0.0785]\'','\'(0.0785-0.0815]\'','\'(0.0815-0.0865]\'','\'(0.0865-0.0935]\'','\'(0.0935-0.1065]\'','\'(0.1065-inf)\''}
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density {'\'(-inf-0.99455]\'','\'(0.99455-0.99535]\'','\'(0.99535-0.995865]\'','\'(0.995865-0.996305]\'','\'(0.996305-0.996755]\'','\'(0.996755-0.997175]\'','\'(0.997175-0.99759]\'','\'(0.99759-0.99816]\'','\'(0.99816-0.99912]\'','\'(0.99912-inf)\''}
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric
@attribute quality numeric

@data
7.7,0.6,0.06,2,'\'(0.0785-0.0815]\'',19,41,'\'(0.996755-0.997175]\'',3.39,0.62,10.1,6
5.6,0.66,0,2.2,'\'(0.0865-0.0935]\'',3,11,'\'(-inf-0.99455]\'',3.71,0.63,12.8,7
5.6,0.66,0,2.2,'\'(0.0865-0.0935]\'',3,11,'\'(-inf-0.99455]\'',3.71,0.63,12.8,7
8.9,0.84,0.34,1.4,'\'(-inf-0.0605]\'',4,10,'\'(0.99535-0.995865]\'',3.12,0.48,9.1,6
6.4,0.69,0,1.65,'\'(-inf-0.0605]\'',7,12,'\'(-inf-0.99455]\'',3.47,0.53,12.9,6
7.5,0.43,0.3,2.2,'\'(0.0605-0.0675]\'',6,12,'\'(0.99455-0.99535]\'',3.44,0.72,11.5,7
9.9,0.35,0.38,1.5,'\'(-inf-0.0605]\'',31,47,'\'(0.996755-0.997175]\'',3.26,0.82,10.6,7
9.1,0.29,0.33,2.05,'\'(0.0605-0.0675]\'',13,27,'\'(0.99455-0.99535]\'',3.26,0.84,11.7,7
6.8,0.36,0.32,1.8,'\'(0.0605-0.0675]\'',4,8,'\'(-inf-0.99455]\'',3.36,0.55,12.8,7
8.2,0.43,0.29,1.6,'\'(0.0785-0.0815]\'',27,45,'\'(0.995865-0.996305]\'',3.25,0.54,10.3,5
6.8,0.36,0.32,1.8,'\'(0.0605-0.0675]\'',4,8,'\'(-inf-0.99455]\'',3.36,0.55,12.8,7
9.1,0.29,0.33,2.05,'\'(0.0605-0.0675]\'',13,27,'\'(0.99455-0.99535]\'',3.26,0.84,11.7,7
9.1,0.3,0.34,2,'\'(0.0605-0.0675]\'',12,25,'\'(0.99455-0.99535]\'',3.26,0.84,11.7,7
8.9,0.35,0.4,3.6,'\'(0.1065-inf)\'',12,24,'\'(0.99535-0.995865]\'',3.23,0.7,12,7
9.6,0.5,0.36,2.8,'\'(0.1065-inf)\'',26,55,'\'(0.997175-0.99759]\'',3.18,0.68,10.9,5
8.9,0.28,0.45,1.7,'\'(0.0605-0.0675]\'',7,12,'\'(-inf-0.99455]\'',3.25,0.55,12.3,7
8.9,0.32,0.31,2,'\'(0.0865-0.0935]\'',12,19,'\'(0.99535-0.995865]\'',3.17,0.55,10.4,6
7.7,1.005,0.15,2.1,'\'(0.0935-0.1065]\'',11,32,'\'(0.995865-0.996305]\'',3.23,0.48,10,5
7.5,0.71,0,1.6,'\'(0.0865-0.0935]\'',22,31,'\'(0.996305-0.996755]\'',3.38,0.58,10,6
8,0.58,0.16,2,'\'(0.1065-inf)\'',3,7,'\'(-inf-0.99455]\'',3.22,0.58,11.2,6
10.5,0.39,0.46,2.2,'\'(0.0725-0.0755]\'',14,27,'\'(0.995865-0.996305]\'',3.06,0.84,11.4,6
8.9,0.38,0.4,2.2,'\'(0.0675-0.0725]\'',12,28,'\'(0.99455-0.99535]\'',3.27,0.75,12.6,7
8,0.18,0.37,0.9,'\'(-inf-0.0605]\'',36,109,'\'(-inf-0.99455]\'',2.89,0.44,12.7,6
8,0.18,0.37,0.9,'\'(-inf-0.0605]\'',36,109,'\'(-inf-0.99455]\'',2.89,0.44,12.7,6
7,0.5,0.14,1.8,'\'(0.0755-0.0785]\'',10,23,'\'(0.996305-0.996755]\'',3.53,0.61,10.4,5
11.3,0.36,0.66,2.4,'\'(0.1065-inf)\'',3,8,'\'(0.996305-0.996755]\'',3.2,0.53,11.9,6
11.3,0.36,0.66,2.4,'\'(0.1065-inf)\'',3,8,'\'(0.996305-0.996755]\'',3.2,0.53,11.9,6
7,0.51,0.09,2.1,'\'(0.0605-0.0675]\'',4,9,'\'(0.99535-0.995865]\'',3.35,0.54,10.5,5
8.2,0.32,0.42,2.3,'\'(0.0935-0.1065]\'',3,9,'\'(0.99455-0.99535]\'',3.27,0.55,12.3,6
7.7,0.58,0.01,1.8,'\'(0.0865-0.0935]\'',12,18,'\'(0.99535-0.995865]\'',3.32,0.56,10.5,7
8.6,0.83,0,2.8,'\'(0.0935-0.1065]\'',17,43,'\'(0.99816-0.99912]\'',3.33,0.6,10.4,6
7.9,0.31,0.32,1.9,'\'(0.0605-0.0675]\'',14,36,'\'(-inf-0.99455]\'',3.41,0.56,12.6,6
6.4,0.795,0,2.2,'\'(0.0605-0.0675]\'',28,52,'\'(-inf-0.99455]\'',3.49,0.52,11.6,5
7.2,0.34,0.21,2.5,'\'(0.0725-0.0755]\'',41,68,'\'(0.99535-0.995865]\'',3.37,0.54,10.1,6
7.7,0.58,0.01,1.8,'\'(0.0865-0.0935]\'',12,18,'\'(0.99535-0.995865]\'',3.32,0.56,10.5,7
7.1,0.59,0,2.1,'\'(0.0865-0.0935]\'',9,14,'\'(0.99455-0.99535]\'',3.42,0.55,11.5,7
7.3,0.55,0.01,1.8,'\'(0.0865-0.0935]\'',9,15,'\'(0.99455-0.99535]\'',3.35,0.58,11,7
8.1,0.82,0,4.1,'\'(0.0935-0.1065]\'',5,14,'\'(0.99816-0.99912]\'',3.36,0.53,9.6,5
7.5,0.57,0.08,2.6,'\'(0.0865-0.0935]\'',14,27,'\'(0.995865-0.996305]\'',3.3,0.59,10.4,6
8.9,0.745,0.18,2.5,'\'(0.0755-0.0785]\'',15,48,'\'(0.997175-0.99759]\'',3.2,0.47,9.7,6
10.1,0.37,0.34,2.4,'\'(0.0815-0.0865]\'',5,17,'\'(0.996755-0.997175]\'',3.17,0.65,10.6,7
7.6,0.31,0.34,2.5,'\'(0.0815-0.0865]\'',26,35,'\'(-inf-0.99455]\'',3.22,0.59,12.5,7
7.3,0.91,0.1,1.8,'\'(0.0725-0.0755]\'',20,56,'\'(0.996305-0.996755]\'',3.35,0.56,9.2,5
8.7,0.41,0.41,6.2,'\'(0.0755-0.0785]\'',25,42,'\'(0.99455-0.99535]\'',3.24,0.77,12.6,7
8.9,0.5,0.21,2.2,'\'(0.0865-0.0935]\'',21,39,'\'(0.996755-0.997175]\'',3.33,0.83,11.1,6
7.4,0.965,0,2.2,'\'(0.0865-0.0935]\'',16,32,'\'(0.997175-0.99759]\'',3.58,0.67,10.2,5
6.9,0.49,0.19,1.7,'\'(0.0785-0.0815]\'',13,26,'\'(0.99535-0.995865]\'',3.38,0.64,9.8,6
8.9,0.5,0.21,2.2,'\'(0.0865-0.0935]\'',21,39,'\'(0.996755-0.997175]\'',3.33,0.83,11.1,6
9.5,0.39,0.41,8.9,'\'(0.0675-0.0725]\'',18,39,'\'(0.99816-0.99912]\'',3.29,0.81,10.9,7
6.4,0.39,0.33,3.3,'\'(-inf-0.0605]\'',12,53,'\'(-inf-0.99455]\'',3.36,0.62,12.2,6
6.9,0.44,0,1.4,'\'(0.0675-0.0725]\'',32,38,'\'(-inf-0.99455]\'',3.32,0.58,11.4,6
7.6,0.78,0,1.7,'\'(0.0755-0.0785]\'',33,45,'\'(0.995865-0.996305]\'',3.31,0.62,10.7,6
7.1,0.43,0.17,1.8,'\'(0.0815-0.0865]\'',27,51,'\'(0.996305-0.996755]\'',3.49,0.64,10.4,5
9.3,0.49,0.36,1.7,'\'(0.0785-0.0815]\'',3,14,'\'(0.996755-0.997175]\'',3.27,0.78,10.9,6
9.3,0.5,0.36,1.8,'\'(0.0815-0.0865]\'',6,17,'\'(0.996755-0.997175]\'',3.27,0.77,10.8,6
7.1,0.43,0.17,1.8,'\'(0.0815-0.0865]\'',27,51,'\'(0.996305-0.996755]\'',3.49,0.64,10.4,5
8.5,0.46,0.59,1.4,'\'(0.1065-inf)\'',16,45,'\'(0.996755-0.997175]\'',3.03,1.34,9.2,5
5.6,0.605,0.05,2.4,'\'(0.0725-0.0755]\'',19,25,'\'(-inf-0.99455]\'',3.56,0.55,12.9,5
8.3,0.33,0.42,2.3,'\'(0.0675-0.0725]\'',9,20,'\'(-inf-0.99455]\'',3.38,0.77,12.7,7
8.2,0.64,0.27,2,'\'(0.0935-0.1065]\'',5,77,'\'(0.997175-0.99759]\'',3.13,0.62,9.1,6
8.2,0.64,0.27,2,'\'(0.0935-0.1065]\'',5,77,'\'(0.997175-0.99759]\'',3.13,0.62,9.1,6
8.9,0.48,0.53,4,'\'(0.0935-0.1065]\'',3,10,'\'(0.99535-0.995865]\'',3.21,0.59,12.1,7
7.6,0.42,0.25,3.9,'\'(0.0935-0.1065]\'',28,90,'\'(0.99759-0.99816]\'',3.15,0.57,9.1,5
9.9,0.53,0.57,2.4,'\'(0.0865-0.0935]\'',30,52,'\'(0.996755-0.997175]\'',3.19,0.76,11.6,7
8.9,0.48,0.53,4,'\'(0.0935-0.1065]\'',3,10,'\'(0.99535-0.995865]\'',3.21,0.59,12.1,7
11.6,0.23,0.57,1.8,'\'(0.0725-0.0755]\'',3,8,'\'(0.99759-0.99816]\'',3.14,0.7,9.9,6
9.1,0.4,0.5,1.8,'\'(0.0675-0.0725]\'',7,16,'\'(0.99455-0.99535]\'',3.21,0.69,12.5,8
8,0.38,0.44,1.9,'\'(0.0935-0.1065]\'',6,15,'\'(0.99535-0.995865]\'',3.3,0.64,11.4,6
10.2,0.29,0.65,2.4,'\'(0.0725-0.0755]\'',6,17,'\'(0.99535-0.995865]\'',3.22,0.63,11.8,6
8.2,0.74,0.09,2,'\'(0.0605-0.0675]\'',5,10,'\'(-inf-0.99455]\'',3.28,0.57,11.8,6
7.7,0.61,0.18,2.4,'\'(0.0815-0.0865]\'',6,20,'\'(0.995865-0.996305]\'',3.29,0.6,10.2,6
6.6,0.52,0.08,2.4,'\'(0.0675-0.0725]\'',13,26,'\'(-inf-0.99455]\'',3.4,0.72,12.5,7
11.1,0.31,0.53,2.2,'\'(-inf-0.0605]\'',3,10,'\'(0.99535-0.995865]\'',3.02,0.83,10.9,7
11.1,0.31,0.53,2.2,'\'(-inf-0.0605]\'',3,10,'\'(0.99535-0.995865]\'',3.02,0.83,10.9,7
8,0.62,0.35,2.8,'\'(0.0815-0.0865]\'',28,52,'\'(0.996755-0.997175]\'',3.31,0.62,10.8,5
9.3,0.33,0.45,1.5,'\'(-inf-0.0605]\'',19,37,'\'(0.99455-0.99535]\'',3.18,0.89,11.1,7
7.5,0.77,0.2,8.1,'\'(0.0935-0.1065]\'',30,92,'\'(0.99816-0.99912]\'',3.2,0.58,9.2,5
7.2,0.35,0.26,1.8,'\'(0.0815-0.0865]\'',33,75,'\'(0.996755-0.997175]\'',3.4,0.58,9.5,6
8,0.62,0.33,2.7,'\'(0.0865-0.0935]\'',16,37,'\'(0.997175-0.99759]\'',3.31,0.58,10.7,6
7.5,0.77,0.2,8.1,'\'(0.0935-0.1065]\'',30,92,'\'(0.99816-0.99912]\'',3.2,0.58,9.2,5
9.1,0.25,0.34,2,'\'(0.0675-0.0725]\'',45,67,'\'(0.99759-0.99816]\'',3.44,0.86,10.2,7
9.9,0.32,0.56,2,'\'(0.0725-0.0755]\'',3,8,'\'(0.99455-0.99535]\'',3.15,0.73,11.4,6
8.6,0.37,0.65,6.4,'\'(0.0785-0.0815]\'',3,8,'\'(0.99816-0.99912]\'',3.27,0.58,11,5
8.6,0.37,0.65,6.4,'\'(0.0785-0.0815]\'',3,8,'\'(0.99816-0.99912]\'',3.27,0.58,11,5
7.9,0.3,0.68,8.3,'\'(-inf-0.0605]\'',37.5,278,'\'(-inf-0.99455]\'',3.01,0.51,12.3,7
10.3,0.27,0.56,1.4,'\'(-inf-0.0605]\'',3,8,'\'(0.99455-0.99535]\'',3.16,0.51,11.8,6
7.9,0.3,0.68,8.3,'\'(-inf-0.0605]\'',37.5,289,'\'(-inf-0.99455]\'',3.01,0.51,12.3,7
7.2,0.38,0.3,1.8,'\'(0.0725-0.0755]\'',31,70,'\'(0.996755-0.997175]\'',3.42,0.59,9.5,6
8.7,0.42,0.45,2.4,'\'(0.0675-0.0725]\'',32,59,'\'(0.995865-0.996305]\'',3.33,0.77,12,6
7.2,0.38,0.3,1.8,'\'(0.0725-0.0755]\'',31,70,'\'(0.996755-0.997175]\'',3.42,0.59,9.5,6
6.8,0.48,0.08,1.8,'\'(0.0725-0.0755]\'',40,64,'\'(0.99455-0.99535]\'',3.12,0.49,9.6,5
8.5,0.34,0.4,4.7,'\'(-inf-0.0605]\'',3,9,'\'(0.997175-0.99759]\'',3.38,0.66,11.6,7
7.9,0.19,0.42,1.6,'\'(-inf-0.0605]\'',18,30,'\'(-inf-0.99455]\'',3.29,0.69,11.2,6
11.6,0.41,0.54,1.5,'\'(0.0935-0.1065]\'',22,41,'\'(0.997175-0.99759]\'',3.02,0.76,9.9,7
11.6,0.41,0.54,1.5,'\'(0.0935-0.1065]\'',22,41,'\'(0.997175-0.99759]\'',3.02,0.76,9.9,7
10,0.26,0.54,1.9,'\'(0.0815-0.0865]\'',42,74,'\'(-inf-0.99455]\'',2.98,0.63,11.8,8
7.9,0.34,0.42,2,'\'(0.0815-0.0865]\'',8,19,'\'(0.99535-0.995865]\'',3.35,0.6,11.4,6
7,0.54,0.09,2,'\'(0.0785-0.0815]\'',10,16,'\'(0.99455-0.99535]\'',3.43,0.59,11.5,6
9.2,0.31,0.36,2.2,'\'(0.0785-0.0815]\'',11,31,'\'(0.995865-0.996305]\'',3.33,0.86,12,7
6.6,0.725,0.09,5.5,'\'(0.1065-inf)\'',9,17,'\'(0.996305-0.996755]\'',3.35,0.49,10.8,6
9.4,0.4,0.47,2.5,'\'(0.0865-0.0935]\'',6,20,'\'(0.99759-0.99816]\'',3.15,0.5,10.5,5
6.6,0.725,0.09,5.5,'\'(0.1065-inf)\'',9,17,'\'(0.996305-0.996755]\'',3.35,0.49,10.8,6
8.6,0.52,0.38,1.5,'\'(0.0935-0.1065]\'',5,18,'\'(0.996305-0.996755]\'',3.2,0.52,9.4,5
8,0.31,0.45,2.1,'\'(0.1065-inf)\'',5,16,'\'(-inf-0.99455]\'',3.15,0.81,12.5,7
8.6,0.52,0.38,1.5,'\'(0.0935-0.1065]\'',5,18,'\'(0.996305-0.996755]\'',3.2,0.52,9.4,5
8.4,0.34,0.42,2.1,'\'(0.0675-0.0725]\'',23,36,'\'(-inf-0.99455]\'',3.11,0.78,12.4,6
7.4,0.49,0.27,2.1,'\'(0.0675-0.0725]\'',14,25,'\'(-inf-0.99455]\'',3.35,0.63,12,6
6.1,0.48,0.09,1.7,'\'(0.0755-0.0785]\'',18,30,'\'(-inf-0.99455]\'',3.45,0.54,11.2,6
7.4,0.49,0.27,2.1,'\'(0.0675-0.0725]\'',14,25,'\'(-inf-0.99455]\'',3.35,0.63,12,6
8,0.48,0.34,2.2,'\'(0.0725-0.0755]\'',16,25,'\'(-inf-0.99455]\'',3.28,0.66,12.4,6
6.3,0.57,0.28,2.1,'\'(-inf-0.0605]\'',13,49,'\'(-inf-0.99455]\'',3.41,0.6,12.8,5
8.2,0.23,0.42,1.9,'\'(0.0675-0.0725]\'',9,17,'\'(-inf-0.99455]\'',3.21,0.54,12.3,6
9.1,0.3,0.41,2,'\'(0.0675-0.0725]\'',10,24,'\'(0.99455-0.99535]\'',3.27,0.85,11.7,7
8.1,0.78,0.1,3.3,'\'(0.0865-0.0935]\'',4,13,'\'(0.99816-0.99912]\'',3.36,0.49,9.5,5
10.8,0.47,0.43,2.1,'\'(0.1065-inf)\'',27,66,'\'(0.99816-0.99912]\'',3.17,0.76,10.8,6
8.3,0.53,0,1.4,'\'(0.0675-0.0725]\'',6,14,'\'(0.995865-0.996305]\'',3.25,0.64,10,6
5.4,0.42,0.27,2,'\'(0.0865-0.0935]\'',23,55,'\'(0.99455-0.99535]\'',3.78,0.64,12.3,7
7.9,0.33,0.41,1.5,'\'(-inf-0.0605]\'',6,35,'\'(-inf-0.99455]\'',3.29,0.71,11,6
8.9,0.24,0.39,1.6,'\'(0.0725-0.0755]\'',3,10,'\'(0.996755-0.997175]\'',3.12,0.59,9.5,6
5,0.4,0.5,4.3,'\'(-inf-0.0605]\'',29,80,'\'(-inf-0.99455]\'',3.49,0.66,13.6,6
7,0.69,0.07,2.5,'\'(0.0865-0.0935]\'',15,21,'\'(0.99535-0.995865]\'',3.38,0.6,11.3,6
7,0.69,0.07,2.5,'\'(0.0865-0.0935]\'',15,21,'\'(0.99535-0.995865]\'',3.38,0.6,11.3,6
7,0.69,0.07,2.5,'\'(0.0865-0.0935]\'',15,21,'\'(0.99535-0.995865]\'',3.38,0.6,11.3,6
7.1,0.39,0.12,2.1,'\'(0.0605-0.0675]\'',14,24,'\'(-inf-0.99455]\'',3.3,0.53,13.3,6
5.6,0.66,0,2.5,'\'(0.0605-0.0675]\'',7,15,'\'(-inf-0.99455]\'',3.52,0.58,12.9,5
7.9,0.54,0.34,2.5,'\'(0.0755-0.0785]\'',8,17,'\'(-inf-0.99455]\'',3.2,0.72,13.1,8
6.6,0.5,0,1.8,'\'(0.0605-0.0675]\'',21,28,'\'(-inf-0.99455]\'',3.44,0.55,12.3,6
6.3,0.47,0,1.4,'\'(-inf-0.0605]\'',27,33,'\'(-inf-0.99455]\'',3.45,0.48,12.3,6
10.7,0.4,0.37,1.9,'\'(0.0785-0.0815]\'',17,29,'\'(0.996305-0.996755]\'',3.12,0.65,11.2,6
6.5,0.58,0,2.2,'\'(0.0935-0.1065]\'',3,13,'\'(0.99535-0.995865]\'',3.62,0.62,11.5,4
8.8,0.24,0.35,1.7,'\'(-inf-0.0605]\'',13,27,'\'(-inf-0.99455]\'',3.14,0.59,11.3,7
5.8,0.29,0.26,1.7,'\'(0.0605-0.0675]\'',3,11,'\'(-inf-0.99455]\'',3.39,0.54,13.5,6
6.3,0.76,0,2.9,'\'(0.0675-0.0725]\'',26,52,'\'(-inf-0.99455]\'',3.51,0.6,11.5,6
10,0.43,0.33,2.7,'\'(0.0935-0.1065]\'',28,89,'\'(0.99816-0.99912]\'',3.22,0.68,10,5
10.5,0.43,0.35,3.3,'\'(0.0865-0.0935]\'',24,70,'\'(0.99759-0.99816]\'',3.21,0.69,10.5,6
9.1,0.6,0,1.9,'\'(-inf-0.0605]\'',5,10,'\'(0.99759-0.99816]\'',3.18,0.63,10.4,6
5.9,0.19,0.21,1.7,'\'(-inf-0.0605]\'',57,135,'\'(-inf-0.99455]\'',3.32,0.44,9.5,5
7.4,0.36,0.34,1.8,'\'(0.0725-0.0755]\'',18,38,'\'(-inf-0.99455]\'',3.38,0.88,13.6,7
7.2,0.48,0.07,5.5,'\'(0.0865-0.0935]\'',10,18,'\'(0.996755-0.997175]\'',3.37,0.68,11.2,7
8.5,0.28,0.35,1.7,'\'(0.0605-0.0675]\'',6,15,'\'(0.99455-0.99535]\'',3.3,0.74,11.8,7
8,0.25,0.43,1.7,'\'(0.0605-0.0675]\'',22,50,'\'(0.99455-0.99535]\'',3.38,0.6,11.9,6
10.4,0.52,0.45,2,'\'(0.0785-0.0815]\'',6,13,'\'(0.99759-0.99816]\'',3.22,0.76,11.4,6
10.4,0.52,0.45,2,'\'(0.0785-0.0815]\'',6,13,'\'(0.99759-0.99816]\'',3.22,0.76,11.4,6
7.5,0.41,0.15,3.7,'\'(0.0935-0.1065]\'',29,94,'\'(0.99759-0.99816]\'',3.14,0.58,9.1,5
8.2,0.51,0.24,2,'\'(0.0785-0.0815]\'',16,86,'\'(0.99759-0.99816]\'',3.34,0.64,9.5,6
7.3,0.4,0.3,1.7,'\'(0.0785-0.0815]\'',33,79,'\'(0.996755-0.997175]\'',3.41,0.65,9.5,6
8.2,0.38,0.32,2.5,'\'(0.0785-0.0815]\'',24,71,'\'(0.995865-0.996305]\'',3.27,0.85,11,6
6.9,0.45,0.11,2.4,'\'(-inf-0.0605]\'',6,12,'\'(-inf-0.99455]\'',3.3,0.65,11.4,6
7,0.22,0.3,1.8,'\'(0.0605-0.0675]\'',16,20,'\'(0.996305-0.996755]\'',3.61,0.82,10,6
7.3,0.32,0.23,2.3,'\'(0.0605-0.0675]\'',35,70,'\'(0.995865-0.996305]\'',3.43,0.62,10.1,5
8.2,0.2,0.43,2.5,'\'(0.0755-0.0785]\'',31,51,'\'(0.996305-0.996755]\'',3.53,0.81,10.4,6
7.8,0.5,0.12,1.8,'\'(0.1065-inf)\'',6,21,'\'(0.995865-0.996305]\'',3.28,0.87,9.8,6
10,0.41,0.45,6.2,'\'(0.0675-0.0725]\'',6,14,'\'(0.996755-0.997175]\'',3.21,0.49,11.8,7
7.8,0.39,0.42,2,'\'(0.0815-0.0865]\'',9,21,'\'(0.99455-0.99535]\'',3.39,0.66,11.6,6
10,0.35,0.47,2,'\'(0.0605-0.0675]\'',6,11,'\'(0.99535-0.995865]\'',3.23,0.52,12,6
8.2,0.33,0.32,2.8,'\'(0.0605-0.0675]\'',4,12,'\'(0.99455-0.99535]\'',3.3,0.76,12.8,7
6.1,0.58,0.23,2.5,'\'(-inf-0.0605]\'',16,70,'\'(-inf-0.99455]\'',3.46,0.65,12.5,6
8.3,0.6,0.25,2.2,'\'(0.1065-inf)\'',9,38,'\'(0.995865-0.996305]\'',3.15,0.53,9.8,5
9.6,0.42,0.35,2.1,'\'(0.0815-0.0865]\'',17,38,'\'(0.995865-0.996305]\'',3.23,0.66,11.1,6
6.6,0.58,0,2.2,'\'(0.0935-0.1065]\'',50,63,'\'(0.99535-0.995865]\'',3.59,0.68,11.4,6
8.3,0.6,0.25,2.2,'\'(0.1065-inf)\'',9,38,'\'(0.995865-0.996305]\'',3.15,0.53,9.8,5
8.5,0.18,0.51,1.75,'\'(0.0675-0.0725]\'',45,88,'\'(0.99455-0.99535]\'',3.33,0.76,11.8,7
5.1,0.51,0.18,2.1,'\'(-inf-0.0605]\'',16,101,'\'(-inf-0.99455]\'',3.46,0.87,12.9,7
6.7,0.41,0.43,2.8,'\'(0.0755-0.0785]\'',22,54,'\'(0.99535-0.995865]\'',3.42,1.16,10.6,6
10.2,0.41,0.43,2.2,'\'(0.1065-inf)\'',11,37,'\'(0.997175-0.99759]\'',3.16,0.67,10.8,5
10.6,0.36,0.57,2.3,'\'(0.0865-0.0935]\'',6,20,'\'(0.996755-0.997175]\'',3.14,0.72,11.1,7
8.8,0.45,0.43,1.4,'\'(0.0755-0.0785]\'',12,21,'\'(0.99535-0.995865]\'',3.21,0.75,10.2,6
8.5,0.32,0.42,2.3,'\'(0.0725-0.0755]\'',12,19,'\'(-inf-0.99455]\'',3.14,0.71,11.8,7
9,0.785,0.24,1.7,'\'(0.0755-0.0785]\'',10,21,'\'(0.996755-0.997175]\'',3.29,0.67,10,5
9,0.785,0.24,1.7,'\'(0.0755-0.0785]\'',10,21,'\'(0.996755-0.997175]\'',3.29,0.67,10,5
8.5,0.44,0.5,1.9,'\'(0.1065-inf)\'',15,38,'\'(0.996305-0.996755]\'',3.01,1.1,9.4,5
9.9,0.54,0.26,2,'\'(0.1065-inf)\'',7,60,'\'(0.996755-0.997175]\'',2.94,0.98,10.2,5
8.2,0.33,0.39,2.5,'\'(0.0725-0.0755]\'',29,48,'\'(0.99455-0.99535]\'',3.32,0.88,12.4,7
6.5,0.34,0.27,2.8,'\'(0.0605-0.0675]\'',8,44,'\'(-inf-0.99455]\'',3.21,0.56,12,6
7.6,0.5,0.29,2.3,'\'(0.0815-0.0865]\'',5,14,'\'(0.99455-0.99535]\'',3.32,0.62,11.5,6
9.2,0.36,0.34,1.6,'\'(0.0605-0.0675]\'',5,12,'\'(0.996305-0.996755]\'',3.2,0.67,10.5,6
7.1,0.59,0,2.2,'\'(0.0755-0.0785]\'',26,44,'\'(0.99455-0.99535]\'',3.42,0.68,10.8,6
9.7,0.42,0.46,2.1,'\'(0.0725-0.0755]\'',5,16,'\'(0.996305-0.996755]\'',3.27,0.74,12.3,6
7.6,0.36,0.31,1.7,'\'(0.0785-0.0815]\'',26,65,'\'(0.996755-0.997175]\'',3.46,0.62,9.5,6
7.6,0.36,0.31,1.7,'\'(0.0785-0.0815]\'',26,65,'\'(0.996755-0.997175]\'',3.46,0.62,9.5,6
6.5,0.61,0,2.2,'\'(0.0935-0.1065]\'',48,59,'\'(0.99535-0.995865]\'',3.61,0.7,11.5,6
6.5,0.88,0.03,5.6,'\'(0.0785-0.0815]\'',23,47,'\'(0.99535-0.995865]\'',3.58,0.5,11.2,4
7.1,0.66,0,2.4,'\'(-inf-0.0605]\'',6,11,'\'(-inf-0.99455]\'',3.35,0.66,12.7,7
5.6,0.915,0,2.1,'\'(-inf-0.0605]\'',17,78,'\'(-inf-0.99455]\'',3.68,0.73,11.4,5
8.2,0.35,0.33,2.4,'\'(0.0755-0.0785]\'',11,47,'\'(0.995865-0.996305]\'',3.27,0.81,11,6
8.2,0.35,0.33,2.4,'\'(0.0755-0.0785]\'',11,47,'\'(0.995865-0.996305]\'',3.27,0.81,11,6
9.8,0.39,0.43,1.65,'\'(0.0675-0.0725]\'',5,11,'\'(0.99455-0.99535]\'',3.19,0.46,11.4,5
10.2,0.4,0.4,2.5,'\'(0.0675-0.0725]\'',41,54,'\'(0.997175-0.99759]\'',3.38,0.86,10.5,6
6.8,0.66,0.07,1.6,'\'(0.0675-0.0725]\'',16,61,'\'(0.99535-0.995865]\'',3.29,0.6,9.3,5
6.7,0.64,0.23,2.1,'\'(0.0785-0.0815]\'',11,119,'\'(0.99535-0.995865]\'',3.36,0.7,10.9,5
7,0.43,0.3,2,'\'(0.0815-0.0865]\'',6,39,'\'(-inf-0.99455]\'',3.33,0.46,11.9,6
6.6,0.8,0.03,7.8,'\'(0.0785-0.0815]\'',6,12,'\'(0.995865-0.996305]\'',3.52,0.5,12.2,5
7,0.43,0.3,2,'\'(0.0815-0.0865]\'',6,39,'\'(-inf-0.99455]\'',3.33,0.46,11.9,6
6.7,0.64,0.23,2.1,'\'(0.0785-0.0815]\'',11,119,'\'(0.99535-0.995865]\'',3.36,0.7,10.9,5
8.8,0.955,0.05,1.8,'\'(0.0725-0.0755]\'',5,19,'\'(0.995865-0.996305]\'',3.3,0.44,9.6,4
9.1,0.4,0.57,4.6,'\'(0.0785-0.0815]\'',6,20,'\'(0.996305-0.996755]\'',3.28,0.57,12.5,6
6.5,0.885,0,2.3,'\'(0.1065-inf)\'',6,12,'\'(0.99535-0.995865]\'',3.56,0.51,10.8,5
7.2,0.25,0.37,2.5,'\'(0.0605-0.0675]\'',11,41,'\'(-inf-0.99455]\'',3.52,0.8,12.4,7
6.4,0.885,0,2.3,'\'(0.1065-inf)\'',6,12,'\'(0.99535-0.995865]\'',3.56,0.51,10.8,5
7,0.745,0.12,1.8,'\'(0.1065-inf)\'',15,64,'\'(0.995865-0.996305]\'',3.22,0.59,9.5,6
6.2,0.43,0.22,1.8,'\'(0.0755-0.0785]\'',21,56,'\'(0.996305-0.996755]\'',3.52,0.6,9.5,6
